prompt_id,trial_id,round,image_idx,image_path,user_score,chosen,prompt,mean_pixel,reused_from_previous
001720-0044,trial0,3,0,outputs/2025-11-14_05-44-18/images/001720-0044/trial0/round3/image0.png,1.7561427354812622,True,"field of light blue lotus flowers, minimalistic art, elegant",0.43339791893959045,True
001720-0044,trial0,3,1,outputs/2025-11-14_05-44-18/images/001720-0044/trial0/round3/image1.png,1.4737321138381958,False,"field of light blue lotus flowers, minimalistic art, elegant",0.5011518597602844,False
001720-0044,trial0,3,2,outputs/2025-11-14_05-44-18/images/001720-0044/trial0/round3/image2.png,1.331488847732544,False,"field of light blue lotus flowers, minimalistic art, elegant",0.4321238696575165,False
001720-0044,trial0,3,3,outputs/2025-11-14_05-44-18/images/001720-0044/trial0/round3/image3.png,1.4335309267044067,False,"field of light blue lotus flowers, minimalistic art, elegant",0.4731210768222809,False
005895-0048,trial0,0,0,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round0/image0.png,0.39902427792549133,True,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.41578182578086853,False
005895-0048,trial0,0,1,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round0/image1.png,-0.9990007281303406,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.4420572817325592,False
005895-0048,trial0,0,2,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round0/image2.png,-0.30834195017814636,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.4502837657928467,False
005895-0048,trial0,0,3,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round0/image3.png,0.1737837940454483,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.4499276578426361,False
005895-0048,trial0,1,0,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round1/image0.png,0.39902427792549133,True,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.41578182578086853,True
005895-0048,trial0,1,1,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round1/image1.png,-0.07407493889331818,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.2509784698486328,False
005895-0048,trial0,1,2,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round1/image2.png,-0.2522830665111542,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.3519006073474884,False
005895-0048,trial0,1,3,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round1/image3.png,-0.4033413529396057,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.3889211118221283,False
005895-0048,trial0,2,0,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round2/image0.png,0.39902427792549133,True,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.41578182578086853,True
005895-0048,trial0,2,1,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round2/image1.png,-0.024403413757681847,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.24527226388454437,False
005895-0048,trial0,2,2,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round2/image2.png,0.3007771372795105,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.2772369980812073,False
005895-0048,trial0,2,3,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round2/image3.png,-0.2645939588546753,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.41258421540260315,False
005895-0048,trial0,3,0,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round3/image0.png,0.39902427792549133,True,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.41578182578086853,True
005895-0048,trial0,3,1,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round3/image1.png,-1.7730164527893066,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.21944670379161835,False
005895-0048,trial0,3,2,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round3/image2.png,0.01034436747431755,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.425367146730423,False
005895-0048,trial0,3,3,outputs/2025-11-14_05-44-18/images/005895-0048/trial0/round3/image3.png,-0.20354168117046356,False,"symmetry!! a hybrid medieval exquisite complex and beautiful double hatchet in the fog of magic light, painting, illustration, art by artgerm and greg rutkowski and alphonse mucha",0.28009018301963806,False
005695-0057,trial0,0,0,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round0/image0.png,-0.2975847125053406,False,"a concept art of a vehicle, cyberpunk",0.44849738478660583,False
005695-0057,trial0,0,1,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round0/image1.png,0.11417732387781143,True,"a concept art of a vehicle, cyberpunk",0.47784456610679626,False
005695-0057,trial0,0,2,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round0/image2.png,-0.012085731141269207,False,"a concept art of a vehicle, cyberpunk",0.32341933250427246,False
005695-0057,trial0,0,3,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round0/image3.png,-1.3544938564300537,False,"a concept art of a vehicle, cyberpunk",0.41604018211364746,False
005695-0057,trial0,1,0,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round1/image0.png,0.11417732387781143,False,"a concept art of a vehicle, cyberpunk",0.47784456610679626,True
005695-0057,trial0,1,1,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round1/image1.png,-0.12195489555597305,False,"a concept art of a vehicle, cyberpunk",0.27645233273506165,False
005695-0057,trial0,1,2,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round1/image2.png,-0.15830747783184052,False,"a concept art of a vehicle, cyberpunk",0.3426996171474457,False
005695-0057,trial0,1,3,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round1/image3.png,0.31277337670326233,True,"a concept art of a vehicle, cyberpunk",0.37695518136024475,False
005695-0057,trial0,2,0,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round2/image0.png,0.31277337670326233,True,"a concept art of a vehicle, cyberpunk",0.37695518136024475,True
005695-0057,trial0,2,1,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round2/image1.png,-2.1608939170837402,False,"a concept art of a vehicle, cyberpunk",0.3424590528011322,False
005695-0057,trial0,2,2,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round2/image2.png,0.2701338529586792,False,"a concept art of a vehicle, cyberpunk",0.4124394953250885,False
005695-0057,trial0,2,3,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round2/image3.png,-0.7444888949394226,False,"a concept art of a vehicle, cyberpunk",0.397573322057724,False
005695-0057,trial0,3,0,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round3/image0.png,0.31277337670326233,True,"a concept art of a vehicle, cyberpunk",0.37695518136024475,True
005695-0057,trial0,3,1,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round3/image1.png,-0.8374304175376892,False,"a concept art of a vehicle, cyberpunk",0.31985029578208923,False
005695-0057,trial0,3,2,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round3/image2.png,0.025075361132621765,False,"a concept art of a vehicle, cyberpunk",0.3112199008464813,False
005695-0057,trial0,3,3,outputs/2025-11-14_05-44-18/images/005695-0057/trial0/round3/image3.png,-0.2706579864025116,False,"a concept art of a vehicle, cyberpunk",0.49681738018989563,False
007135-0056,trial0,0,0,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round0/image0.png,1.7500706911087036,True,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5742492079734802,False
007135-0056,trial0,0,1,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round0/image1.png,1.6048259735107422,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.49758633971214294,False
007135-0056,trial0,0,2,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round0/image2.png,1.7422727346420288,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5548746585845947,False
007135-0056,trial0,0,3,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round0/image3.png,1.0011361837387085,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5887996554374695,False
007135-0056,trial0,1,0,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round1/image0.png,1.7500706911087036,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5742492079734802,True
007135-0056,trial0,1,1,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round1/image1.png,1.6843688488006592,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5098008513450623,False
007135-0056,trial0,1,2,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round1/image2.png,1.8458507061004639,True,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.4969208240509033,False
007135-0056,trial0,1,3,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round1/image3.png,1.5473684072494507,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5413467288017273,False
007135-0056,trial0,2,0,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round2/image0.png,1.8458507061004639,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.4969208240509033,True
007135-0056,trial0,2,1,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round2/image1.png,1.8498244285583496,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.6173229813575745,False
007135-0056,trial0,2,2,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round2/image2.png,1.8742914199829102,True,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5786454677581787,False
007135-0056,trial0,2,3,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round2/image3.png,1.8407341241836548,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5240316390991211,False
007135-0056,trial0,3,0,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round3/image0.png,1.8742914199829102,True,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5786454677581787,True
007135-0056,trial0,3,1,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round3/image1.png,1.1802825927734375,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.6320622563362122,False
007135-0056,trial0,3,2,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round3/image2.png,1.615171194076538,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5628919005393982,False
007135-0056,trial0,3,3,outputs/2025-11-14_05-44-18/images/007135-0056/trial0/round3/image3.png,0.746655285358429,False,"A majestic landscape featuring a river, mountains and a forest, A small group of birds is flying in the sky, Harsh winter, very windy, There is a man walking in a deep snow, Cinematic, very, beautiful, painting, in the, style, of Lord of the rings",0.5944045186042786,False
